frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
105,0.1311,1.2350,809.71,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
106,0.1322,1.1524,867.76,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
107,0.1333,1.0720,932.83,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
108,0.1344,1.1235,890.08,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
109,0.1356,1.1483,870.85,87,87,50,405877,298874,1204,30785536,839184748,0.0000,-1.0000
110,0.1367,1.1570,864.30,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
111,0.1379,1.1871,842.39,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
112,0.1393,1.1793,847.96,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
113,0.1404,1.2417,805.35,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
114,0.1416,1.2304,812.74,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
115,0.1428,1.1721,853.17,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
116,0.1440,1.2644,790.89,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
117,0.1455,1.4340,697.35,88,88,50,428199,316203,1204,30785536,839102828,0.0000,-1.0000
118,0.1467,1.2606,793.27,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
119,0.1478,1.0786,927.13,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
120,0.1489,1.1263,887.86,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
121,0.1500,1.0924,915.42,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
122,0.1511,1.0728,932.14,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
123,0.1523,1.2212,818.87,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
124,0.1534,1.0696,934.93,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
125,0.1545,1.1334,882.30,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
126,0.1557,1.1771,849.55,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
127,0.1568,1.1468,871.99,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
128,0.1579,1.0706,934.06,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
