frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
89,0.0971,1.0667,937.47,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
90,0.0982,1.0585,944.73,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
91,0.0992,1.0654,938.62,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
92,0.1003,1.0939,914.16,61,61,39,189023,132953,1204,43823104,815458776,0.0000,-1.0000
93,0.1015,1.1383,878.50,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
94,0.1025,1.0703,934.32,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
95,0.1038,1.2411,805.74,61,61,40,189023,132953,1204,43823104,815376856,0.0000,-1.0000
96,0.1050,1.1556,865.35,61,61,40,189023,132953,1204,43823104,815376856,0.0000,-1.0000
97,0.1060,1.0709,933.80,61,61,40,189023,132953,1204,43823104,815376856,0.0000,-1.0000
98,0.1072,1.1670,856.90,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
99,0.1083,1.1254,888.57,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
100,0.1094,1.0813,924.81,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
101,0.1106,1.0671,937.12,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
102,0.1116,1.1866,842.74,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
103,0.1127,1.0152,985.03,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
104,0.1137,1.0256,975.04,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
105,0.1147,1.0415,960.16,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
106,0.1158,1.0316,969.36,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
107,0.1169,1.1741,851.72,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
108,0.1179,1.0026,997.41,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
109,0.1190,1.0156,984.64,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
110,0.1201,1.1092,901.55,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
111,0.1212,1.0544,948.41,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
112,0.1221,1.0251,975.52,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
113,0.1232,1.0051,994.92,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
114,0.1242,1.0332,967.87,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
115,0.1252,1.0258,974.85,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
116,0.1262,1.0300,970.87,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
117,0.1273,1.0280,972.77,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
118,0.1283,1.0400,961.54,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
119,0.1295,1.1124,898.96,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
120,0.1306,1.0669,937.29,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
121,0.1317,1.1621,860.51,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
122,0.1327,1.0611,942.41,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
123,0.1338,1.0961,912.33,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
124,0.1349,1.0987,910.16,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
125,0.1360,1.0473,954.84,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
126,0.1371,1.1041,905.72,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
127,0.1382,1.1702,854.55,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
128,0.1393,1.0609,942.60,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
129,0.1403,1.0347,966.46,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
130,0.1414,1.0676,936.68,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
131,0.1425,1.0571,945.98,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
132,0.1435,1.0414,960.25,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
133,0.1445,1.0344,966.74,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
134,0.1456,1.0481,954.11,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
135,0.1466,1.0320,969.00,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
136,0.1476,1.0178,982.51,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
137,0.1487,1.1134,898.15,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
138,0.1498,1.0584,944.82,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
139,0.1510,1.0981,910.66,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
140,0.1521,1.1811,846.67,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
141,0.1531,1.0539,948.85,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
142,0.1542,1.0247,975.90,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
143,0.1552,1.0335,967.58,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
144,0.1563,1.0371,964.23,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
145,0.1572,1.0310,969.93,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
146,0.1583,1.0405,961.07,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
147,0.1594,1.0445,957.40,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
148,0.1603,1.0128,987.36,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
149,0.1614,1.0542,948.59,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
150,0.1625,1.0643,939.58,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
151,0.1636,1.0964,912.08,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
152,0.1646,1.0573,945.80,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
153,0.1658,1.1868,842.60,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
154,0.1673,1.4768,677.14,60,60,40,188751,132569,1204,43823104,815458776,0.0000,-1.0000
155,0.1685,1.1825,845.67,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
156,0.1695,1.0399,961.63,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
157,0.1707,1.0719,932.93,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
158,0.1717,1.1292,885.58,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
159,0.1728,1.0859,920.90,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
