frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
123,0.1268,1.0507,951.75,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
124,0.1278,1.0564,946.61,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
125,0.1288,1.0104,989.71,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
126,0.1298,0.9743,1026.37,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
127,0.1308,0.9854,1014.82,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
128,0.1318,1.0014,998.60,61,61,39,214146,158205,1204,40198144,811707756,0.0000,-1.0000
129,0.1329,1.0201,980.30,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
130,0.1340,1.1437,874.35,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
131,0.1350,0.9905,1009.59,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
132,0.1360,0.9896,1010.51,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
133,0.1369,0.9891,1011.02,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
134,0.1380,1.0780,927.65,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
135,0.1391,1.0223,978.19,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
136,0.1401,1.0173,982.99,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
137,0.1412,1.1292,885.59,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
138,0.1424,1.2198,819.81,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
139,0.1435,1.0526,950.03,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
140,0.1445,1.0439,957.94,61,61,39,214146,158205,1204,40198144,811707756,0.0000,-1.0000
141,0.1455,0.9848,1015.43,61,61,39,214146,158205,1204,40198144,811707756,0.0000,-1.0000
142,0.1466,1.1163,895.82,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
143,0.1478,1.2366,808.67,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
144,0.1489,1.0354,965.81,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
145,0.1501,1.1716,853.53,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
146,0.1511,1.0237,976.85,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
147,0.1521,1.0543,948.50,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
148,0.1534,1.0846,922.00,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
149,0.1544,1.1421,875.58,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
150,0.1554,1.0251,975.52,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
151,0.1564,0.9812,1019.16,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
152,0.1574,1.0000,1000.00,61,60,39,214145,158202,1204,40198144,811773292,0.0000,-1.0000
153,0.1583,0.9814,1018.95,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
154,0.1595,1.1170,895.26,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
155,0.1604,0.9832,1017.09,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
156,0.1614,1.0021,997.90,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
157,0.1625,1.0156,984.64,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
158,0.1635,1.0086,991.47,61,61,39,214146,158205,1204,40198144,811707756,0.0000,-1.0000
159,0.1645,1.0113,988.83,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
160,0.1654,0.9622,1039.28,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
161,0.1664,0.9954,1004.62,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
162,0.1674,0.9738,1026.90,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
163,0.1684,1.0044,995.62,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
164,0.1694,0.9800,1020.41,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
165,0.1704,0.9703,1030.61,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
166,0.1715,1.1774,849.33,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
167,0.1726,0.9751,1025.54,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
168,0.1736,1.1036,906.13,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
169,0.1746,0.9835,1016.78,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
170,0.1756,1.0402,961.35,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
171,0.1766,0.9860,1014.19,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
172,0.1776,0.9633,1038.11,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
173,0.1786,0.9568,1045.15,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
174,0.1796,1.0876,919.46,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
175,0.1806,0.9798,1020.61,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
176,0.1817,1.0317,969.28,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
177,0.1826,0.9791,1021.34,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
178,0.1838,1.1337,882.07,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
179,0.1849,1.1702,854.55,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
180,0.1860,1.0499,952.47,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
181,0.1870,1.0593,944.02,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
182,0.1881,1.0963,912.16,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
183,0.1892,1.0322,968.80,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
184,0.1902,1.0260,974.66,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
185,0.1912,1.0415,960.15,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
186,0.1922,0.9957,1004.32,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
187,0.1934,1.0879,919.20,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
188,0.1945,1.1909,839.70,61,61,39,214146,158205,1276,40198144,811793516,0.0000,-1.0000
189,0.1956,1.0383,963.11,61,61,39,214146,158205,1204,40198144,811711596,0.0000,-1.0000
190,0.1966,1.0533,949.40,61,61,39,214146,158205,1204,40198144,811793516,0.0000,-1.0000
191,0.1976,1.0030,997.01,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
192,0.1986,0.9582,1043.63,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
193,0.1995,0.9594,1042.31,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
194,0.2005,0.9764,1024.17,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
195,0.2015,1.0208,979.63,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
196,0.2032,1.6076,622.05,61,61,39,214146,158205,1204,40198144,811609452,0.0000,-1.0000
197,0.2042,1.0386,962.83,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
198,0.2053,1.0886,918.61,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
199,0.2063,1.0372,964.14,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
200,0.2074,1.0759,929.45,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
201,0.2084,0.9868,1013.37,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
202,0.2093,0.9708,1030.08,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
203,0.2106,1.2149,823.11,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
204,0.2116,1.0348,966.37,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
205,0.2129,1.2004,833.06,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
206,0.2139,1.1586,863.11,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
207,0.2149,0.9853,1014.92,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
208,0.2159,0.9770,1023.54,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
209,0.2170,1.1069,903.43,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
210,0.2181,1.0773,928.24,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
211,0.2191,0.9969,1003.11,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
212,0.2201,0.9816,1018.74,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
213,0.2210,0.9574,1044.50,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
214,0.2221,1.0611,942.42,61,61,39,214146,158205,1204,40198144,811707756,0.0000,-1.0000
215,0.2231,1.0147,985.51,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
216,0.2242,1.1468,871.99,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
217,0.2253,1.0240,976.56,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
218,0.2263,0.9844,1015.84,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
219,0.2274,1.1068,903.51,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
220,0.2285,1.0954,912.91,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
221,0.2295,1.0742,930.93,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
222,0.2313,1.4685,680.97,61,61,39,214146,158205,1204,40198144,811609452,0.0000,-1.0000
223,0.2327,1.5269,654.92,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
224,0.2338,1.2990,769.82,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
225,0.2349,1.0924,915.41,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
226,0.2359,1.0172,983.09,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
227,0.2369,0.9869,1013.28,61,61,39,214146,158205,1204,40198144,811625836,0.0000,-1.0000
228,0.2383,1.3641,733.08,61,61,39,214146,158205,1204,40198144,811625836,0.0000,-1.0000
229,0.2393,1.0404,961.17,61,61,39,214146,158205,1204,40198144,811707756,0.0000,-1.0000
230,0.2403,1.0075,992.55,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
231,0.2413,0.9924,1007.66,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
232,0.2423,1.0074,992.66,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
233,0.2433,1.0044,995.62,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
234,0.2444,1.0249,975.70,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
235,0.2454,1.0621,941.53,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
236,0.2464,0.9712,1029.66,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
237,0.2475,1.0896,917.76,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
238,0.2486,1.0638,940.03,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
239,0.2496,1.0738,931.27,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
240,0.2507,1.1280,886.53,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
241,0.2518,1.0125,987.65,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
242,0.2529,1.0010,999.00,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
243,0.2539,1.1329,882.69,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
244,0.2549,1.0265,974.18,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
245,0.2559,0.9772,1023.34,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
246,0.2570,1.1274,886.99,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
247,0.2581,1.0267,973.99,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
248,0.2590,0.9933,1006.75,61,61,39,214146,158205,1204,40198144,811691372,0.0000,-1.0000
249,0.2601,1.0072,992.84,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
250,0.2610,0.9976,1002.41,61,61,39,214146,158205,1204,40198144,811773292,0.0000,-1.0000
